FIPS,index,TimePeriod,Agri,Mini,Util,M4,M4I,unem,clusters
37001.0,15887,2020,0.03807277042931645,-0.18038307995418634,0.11560485031280976,-0.1106583506902945,-0.0015167434607625998,3.361538461538461,2.0
37003.0,15888,2005,0.3468640370562053,-1.4285976748334956,-0.310735525071288,0.001973669474457651,0.011496162680330796,-0.5846153846153843,2.0
37003.0,15889,2010,-2.0749467031866153,0.26787695855845683,0.33031267678787657,0.061538727381233116,-0.0006530729079690998,-1.5615384615384613,2.0
37005.0,15890,2013,-1.3387658825241147,0.2767646427533066,-0.055997423768868515,-0.020354927367058906,-9.678671963660006e-05,-2.153846153846155,3.0
37005.0,15891,2014,1.9927145014720349,0.50427204318488,0.1186279093126048,0.012412285030527492,1.6405704125300102e-05,-1.8769230769230765,3.0
37005.0,15892,2015,-0.37108841183815144,-0.5977577331879047,0.08267863361000849,0.015663399239893572,0.0007532810705194,-0.5692307692307699,3.0
37005.0,15893,2016,-0.6494912130283197,-0.14629205401396916,0.06680196911750258,-0.004745406047955036,0.0017009522509732998,-0.569230769230769,3.0
37005.0,15894,2017,0.8716692577371425,0.5692798891815603,0.05507936867098362,-0.0003083694217558275,0.0037311599478214,-0.4384615384615378,3.0
37005.0,15895,2018,-0.7078746122329118,-0.5265263777073397,0.06450847029795792,0.009627760401200725,0.0015969085417898007,-0.4923076923076932,3.0
37005.0,15896,2019,0.49997949564132504,0.6929260548233511,-0.17118855023976742,0.15565952540225947,-0.0064000313172928,0.09999999999999964,3.0
37005.0,15897,2020,0.7210809206307474,-0.622825732850834,0.05989070411949271,-0.1106583506902945,-0.0015167434607625998,2.5769230769230775,3.0
37007.0,15898,2003,0.4726364961464,0.46073182281825176,0.1345048800570634,-0.006913113032603668,0.0015305540585676012,0.384615384615385,2.0
37007.0,15899,2004,0.596167943309057,-0.10118934345954145,-0.3642938704271632,0.005551171130980137,0.0119438572061737,-0.861538461538462,2.0
37007.0,15900,2005,-0.5805029585082959,-0.9004721023066651,0.007483168586571054,0.001973669474457651,0.011496162680330796,-1.1769230769230772,2.0
37007.0,15901,2006,0.7230134482526278,0.8427304026808073,-0.015296785469343988,0.007226338413068412,0.0012821277988412025,0.14615384615384652,2.0
37007.0,15902,2007,-0.781253361562749,0.1591164698831431,0.4475830405435399,0.014530043488179878,-0.017333496612281098,-0.1538461538461533,2.0
37007.0,15903,2008,-0.46437720403548965,-0.39064822198190896,-0.35142686497058584,-0.05890014591566839,-0.012854928854692301,0.9384615384615387,2.0
37007.0,15904,2015,0.10758163787870956,-0.03788008887919858,0.09951794466044994,0.015663399239893572,0.0007532810705194,-0.4384615384615387,2.0
37007.0,15905,2016,-0.5537651428599002,0.0181147395461565,0.22676554070567434,-0.004745406047955036,0.0017009522509732998,-0.6461538461538456,2.0
37007.0,15906,2017,-0.009999118157127285,-0.0708156934659332,-0.24488505110387493,-0.0003083694217558275,0.0037311599478214,-0.6307692307692312,2.0
37007.0,15907,2018,0.16860410185303643,-0.0574104263015478,0.3298171070784477,0.009627760401200725,0.0015969085417898007,-0.6615384615384619,2.0
37009.0,15908,2004,-0.08916515846043183,-0.3305718827472788,0.08700981174923683,0.005551171130980137,0.0119438572061737,-1.2846153846153854,2.0
