"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","M4_2001","M4_2002","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4.I_2001","M4.I_2002","M4.I_2003","M4.I_2004","M4.I_2005","M4.I_2006","M4.I_2007","M4.I_2008","M4.I_2009","M4.I_2010","M4.I_2011","M4.I_2012","M4.I_2013","M4.I_2014","M4.I_2015","M4.I_2016","M4.I_2017","M4.I_2018","M4.I_2019","M4.I_2020","clusters"
36055,NA,NA,NA,66239,62793,NA,NA,NA,NA,NA,NA,41690,33722,6041,5163,17069,21027,12991,36739,45087,NA,NA,NA,42110130,41618058,NA,NA,NA,NA,NA,NA,42484670,41510299,41248144,41735451,41867085,41718577,42054854,43231272,41575906,NA,NA,NA,37431,28801,NA,NA,NA,NA,NA,NA,14264,14214,14265,12775,18063,21678,21940,24907,21088,NA,NA,NA,380417,307804,NA,NA,NA,NA,NA,NA,159771,164855,167586,171604,181875,185822,164213,155131,164139,NA,NA,NA,54555813,54141448,NA,NA,NA,NA,NA,NA,56349013,55809804,55386795,56342022,56316343,56429006,57074870,58456660,56175289,NA,NA,NA,987.507224344436,1044.63754894069,NA,NA,NA,NA,NA,NA,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,NA,NA,NA,NA,NA,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
36085,NA,NA,NA,40,NA,94,NA,20,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,12477268,NA,11874431,NA,12686628,NA,NA,NA,NA,NA,NA,13484405,NA,NA,NA,NA,NA,NA,NA,NA,1537,NA,1268,NA,118,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,169192,NA,170753,NA,210844,NA,NA,NA,NA,NA,NA,216672,NA,NA,NA,NA,NA,NA,NA,NA,79897750,NA,81062029,NA,80279882,NA,NA,NA,NA,NA,NA,86275856,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,NA,1113.14895258306,NA,1227.04363453638,NA,NA,NA,NA,NA,NA,1409.53038778281,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,NA,0.0336687229377164,NA,0.00347956112524506,NA,NA,NA,NA,NA,NA,0.00140387168091139,NA,NA,NA,NA,NA,"A"
36099,NA,NA,NA,4329,NA,NA,3349,24027,23174,30783,40820,46180,NA,NA,58344,35043,76791,62268,71427,64761,NA,NA,NA,1117739,NA,NA,1153687,1213827,1265806,1304764,1320830,1316110,NA,NA,1339177,1326368,1391375,1389706,1485722,1345344,NA,NA,NA,962,NA,NA,1513,3139,4867,4270,4210,4621,NA,NA,5691,6793,6760,5275,6063,9818,NA,NA,NA,8326,NA,NA,9795,12638,12601,14716,14765,15054,NA,NA,13418,13498,15152,13031,30193,34012,NA,NA,NA,17514168,NA,NA,17705658,18296869,18293891,19515919,19168749,19274470,NA,NA,19990455,19822689,20150078,20354292,20794524,19791478,NA,NA,NA,987.507224344436,NA,NA,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,NA,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
36113,NA,NA,NA,20545,20424,24513,9454,7230,7832,9262,5882,6030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3288892,3303504,3308123,3282097,3513084,3722512,3751616,3625417,3640011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16198,33370,38626,38310,36373,32482,30776,23244,24444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46561,42601,44881,41985,47339,43261,48120,52654,49819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15014693,14996457,15314346,15331603,15696849,15977901,16520490,16517388,16652617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,NA,NA,NA,NA,NA,NA,"A"
37113,NA,NA,NA,4021,4700,4312,1731,NA,14107,9169,7325,5541,5009,7471,12301,NA,11880,NA,7363,11487,NA,NA,NA,992444,988077,1003023,947852,NA,914713,923280,959765,940679,950789,989727,1111880,NA,1269344,NA,1465136,1371901,NA,NA,NA,33659,24934,29738,36639,NA,832,669,895,734,957,813,695,NA,1043,NA,1775,1350,NA,NA,NA,16832,14184,13213,9482,NA,14329,10590,9664,11189,13043,8568,9486,NA,12910,NA,15570,19233,NA,NA,NA,4194325,4363533,4391226,4245472,NA,4208867,4275182,4322290,4104982,4189754,4199259,4487667,NA,4755366,NA,5223638,5103809,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,NA,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,NA,1536.87018570448,NA,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,NA,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,NA,0.00683594983532652,NA,0.00203294714947334,0.000516115658467254,"A"
38027,NA,NA,NA,9127,NA,NA,NA,43760,15479,18197,NA,49051,43603,49258,93266,NA,NA,NA,NA,NA,NA,NA,NA,57255,NA,NA,NA,88572,66021,75321,NA,109977,108577,114728,156070,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,773,768,275,NA,683,3350,2656,3735,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,44,76,93,NA,32,83,85,99,NA,NA,NA,NA,NA,NA,NA,NA,694579,NA,NA,NA,1000107,975627,943209,NA,1250245,1124010,1113210,1134580,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,NA,NA,NA,1227.04363453638,1169.74713118292,1185.92030214638,NA,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,NA,NA,NA,0.00347956112524506,0.00169167040367151,0.00103861655365034,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,NA,NA,NA,NA,NA,"A"
38039,NA,NA,NA,14389,NA,NA,NA,43125,36436,38306,29174,61161,74703,80852,48245,155176,85541,82239,70637,88489,NA,NA,NA,80225,NA,NA,NA,111049,102782,111594,113386,146193,171530,176594,154023,226377,169398,163189,151116,160035,NA,NA,NA,17,NA,NA,NA,8,17,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1664343,NA,NA,NA,2109286,1985236,2218184,2211348,2615105,2340102,2476631,2486112,2588823,2609178,2584430,2584788,2603864,NA,NA,NA,987.507224344436,NA,NA,NA,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,NA,NA,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
38065,NA,NA,NA,16189,NA,NA,NA,NA,NA,NA,23123,NA,21650,24743,NA,NA,9280,13393,NA,16506,NA,NA,NA,172854,NA,NA,NA,NA,NA,NA,219784,NA,234545,250810,NA,NA,278796,257091,NA,268456,NA,NA,NA,51308,NA,NA,NA,NA,NA,NA,47719,NA,62037,60825,NA,NA,91481,82988,NA,101172,NA,NA,NA,78522,NA,NA,NA,NA,NA,NA,105050,NA,103377,108350,NA,NA,136558,119565,NA,119715,NA,NA,NA,6025604,NA,NA,NA,NA,NA,NA,7127650,NA,8367147,8894269,NA,NA,8868348,8652039,NA,8281394,NA,NA,NA,987.507224344436,NA,NA,NA,NA,NA,NA,1224.02139392336,NA,1300.34891711287,1343.2795363846,NA,NA,1536.87018570448,1620.06558881241,NA,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,NA,NA,NA,NA,NA,0.000959678125724309,NA,0.000634191337358313,0.000650597238381161,NA,NA,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
39011,NA,NA,NA,55096,71188,51630,74165,77335,63661,90380,104366,95645,109405,118561,68394,116125,178160,181514,145118,154804,NA,NA,NA,1747769,1778322,1788946,1884180,1851836,1632560,1762537,1881300,1994141,2080750,2071330,2026728,2088710,2197052,2193852,2130147,1990718,NA,NA,NA,4249,3244,3309,2852,3448,3085,2586,1411,2211,2494,2544,3115,2756,2053,1247,1959,1939,NA,NA,NA,3996,4385,3629,4099,3170,2670,3017,3325,3387,3615,3290,3363,4050,4172,3882,3817,3874,NA,NA,NA,16146524,16494076,16722658,16587102,16300330,16499032,17409502,18095461,17724597,17832549,18807167,18506195,18796105,18942907,19378486,18905311,18348588,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
39023,NA,NA,NA,97163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44775026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39063,NA,NA,NA,96079,NA,47788,NA,NA,NA,NA,NA,NA,94185,74069,46918,199762,122901,116559,146554,117875,NA,NA,NA,3927499,NA,4009377,NA,NA,NA,NA,NA,NA,4490395,4986521,5589575,5333828,5047483,4941427,4911907,4780606,NA,NA,NA,233141,NA,208602,NA,NA,NA,NA,NA,NA,1733,3323,3541,3938,2564,3725,3163,2504,NA,NA,NA,11531,NA,10637,NA,NA,NA,NA,NA,NA,9645,9288,10040,12722,12316,12919,13900,15497,NA,NA,NA,21424023,NA,22307987,NA,NA,NA,NA,NA,NA,23082656,24771540,24919711,25094734,24654166,24923725,25503656,25083627,NA,NA,NA,987.507224344436,NA,1113.14895258306,NA,NA,NA,NA,NA,NA,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,0.0336687229377164,NA,NA,NA,NA,NA,NA,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
39169,NA,NA,NA,106656,112083,84105,105187,91587,28617,137519,177578,132212,188753,346180,206674,74122,254753,271375,183253,222942,NA,NA,NA,4742090,4747302,4759236,4778494,4616743,4345204,4485589,4646711,4739247,5051659,5316961,5300441,5191946,5528286,5747131,5994369,5736871,NA,NA,NA,99840,105187,124186,144703,124494,139474,100857,86654,87018,114157,118739,102159,104535,146438,213005,206691,44230,NA,NA,NA,18707,16241,16962,20838,22178,20470,23784,22663,20648,20903,23584,22450,22769,16722,14638,14440,14793,NA,NA,NA,54568633,55673761,55023804,55252985,54451993,51556890,52946822,54027323,54272144,55829819,58037324,57766406,57676262,58715822,59680315,60334988,57430732,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
40001,NA,NA,NA,52724,NA,NA,21986,3047,5716,73954,65978,56322,51046,44087,97652,81789,91649,NA,65013,NA,NA,NA,NA,384705,NA,NA,425137,405939,381032,442044,430009,425142,389133,392711,439594,425926,419018,NA,417867,NA,NA,NA,NA,96,NA,NA,70,53,84,64,56,62,54,247,933,110,95,NA,0,NA,NA,NA,NA,2688,NA,NA,2520,2623,2612,2476,2593,2649,2731,2614,2703,3104,3097,NA,3368,NA,NA,NA,NA,20537816,NA,NA,22170557,21616981,20819917,22065654,22352668,23038981,24097989,24858620,26032019,26404671,27679720,NA,29204720,NA,NA,NA,NA,987.507224344436,NA,NA,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,NA,1995.29705310664,NA,NA,NA,NA,0.0208890160047776,NA,NA,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,NA,0.00203294714947334,NA,"A"
40017,NA,NA,NA,50661,52799,27085,11168,69721,30226,26138,47010,60210,28769,44502,42633,32233,22228,9892,8943,30100,NA,NA,NA,2119789,2226364,2418673,2541343,2757256,2556617,2824945,2878217,3383955,3460401,3604429,3552952,3507437,3717352,4466605,4217922,3694961,NA,NA,NA,152676,186073,261336,313598,353385,332158,369386,272095,335187,506007,518533,329675,348857,600548,1441680,1017256,472289,NA,NA,NA,37183,28048,30674,38104,33574,22049,37010,42031,37451,69149,65078,44662,58275,52443,44827,64649,58133,NA,NA,NA,50724689,52875355,56897208,57392349,61189719,62161019,62174619,64587374,68739926,70667437,74840745,80483978,80124445,80960752,82309059,83422788,78872910,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
40071,NA,NA,NA,56938,33469,12743,6047,78359,89647,32774,29237,48156,7572,18014,3336,2523,3502,2931,18141,42718,NA,NA,NA,3317082,2932851,2717195,3293538,1869498,1727350,1660928,1676201,1723631,1706806,1685095,1598166,1602586,1614374,1641887,1639011,1606477,NA,NA,NA,1759494,1441934,1170140,1618466,70194,69677,71896,78974,84022,96918,115916,100122,85771,88184,111020,63658,44578,NA,NA,NA,26592,18364,12503,11192,11655,8899,10030,8287,10061,17063,17554,19351,53424,72665,75604,79253,81578,NA,NA,NA,8720032,8342617,8497774,9195666,8179267,7842096,7935708,8304118,8919239,9029274,10315142,10312422,10331472,8664888,8708859,8757607,8429668,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
40125,NA,NA,NA,14861,16451,5698,13660,3073,20222,2610,1172,7511,8531,NA,NA,2134,NA,NA,NA,2082,NA,NA,NA,1810156,1773197,1872862,1838825,1863510,1893054,1892240,1907425,1876324,1917221,NA,NA,1968753,NA,NA,NA,1913275,NA,NA,NA,33726,39757,47774,47462,45931,47416,52865,58052,63206,100119,NA,NA,110944,NA,NA,NA,61355,NA,NA,NA,10384,10351,11425,11792,11645,9516,9625,10095,9921,9975,NA,NA,13225,NA,NA,NA,16428,NA,NA,NA,49805252,51770155,55730496,56237293,59768887,61031181,60685589,62960870,66472674,68400320,NA,NA,77909522,NA,NA,NA,76016175,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,NA,NA,1472.05463416467,NA,NA,NA,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,NA,NA,0.00310481785210469,NA,NA,NA,0.000516115658467254,"A"
41005,NA,NA,NA,374319,NA,NA,NA,NA,532092,374949,340750,442919,317348,175603,337287,329734,223107,317349,331774,378552,NA,NA,NA,13683250,NA,NA,NA,NA,14652824,14867199,15538706,16071524,16007770,15702567,16644111,17523942,18383718,19454358,19744336,19207370,NA,NA,NA,20461,NA,NA,NA,NA,10072,10413,12053,2822,5246,5598,7734,10684,9277,8734,6590,6559,NA,NA,NA,57755,NA,NA,NA,NA,67982,78238,89420,86039,75186,60252,51245,62729,65065,56861,59088,62515,NA,NA,NA,97960270,NA,NA,NA,NA,108905708,111704773,115905460,117215661,117601108,121461431,128056480,133592333,138845407,146321913,149340309,144756436,NA,NA,NA,987.507224344436,NA,NA,NA,NA,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,NA,NA,NA,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
41071,NA,NA,NA,268806,353166,402543,286961,305863,295520,205200,263229,336970,294891,233360,307886,349493,298768,315348,NA,353726,NA,NA,NA,2672817,2892826,3028703,3005761,3004343,2948982,2834319,2877543,2960062,3026413,2980527,3138798,3140738,3239751,3437983,NA,3456260,NA,NA,NA,25061,22006,21200,22912,15674,13552,10023,7326,5473,6589,8592,9703,13541,15252,16720,NA,12885,NA,NA,NA,2635,2565,2733,2646,3011,2925,3612,4420,4703,4723,5053,5044,5595,5568,5621,NA,6782,NA,NA,NA,54893173,57841019,61564761,63004585,67141816,64261396,67145012,69645614,69899392,69447180,71469414,75724392,78571131,82014658,86641920,NA,87070206,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
42057,NA,NA,NA,16254,28074,28556,27741,41495,36342,NA,39052,38696,28457,40524,29959,41280,NA,29692,49293,44962,NA,NA,NA,454571,492741,519920,530677,543720,483361,NA,497645,490259,651978,689939,651672,587019,NA,647017,661972,570774,NA,NA,NA,51681,51058,50636,57291,53794,49191,NA,39482,37050,32148,34992,45508,45620,NA,41174,42802,37648,NA,NA,NA,983,785,11,7,17,1198,NA,1290,1245,1245,1213,1638,2008,NA,1839,1846,2062,NA,NA,NA,15747431,16364711,17022717,17209202,17323493,16508890,NA,17236143,17017019,17228123,17547517,17684192,17782266,NA,18411172,18368360,17261206,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,NA,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,NA,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
42103,NA,NA,NA,2968,NA,2506,1798,NA,1804,1143,NA,NA,1536,NA,1844,1567,NA,NA,1346,1780,NA,NA,NA,1198909,NA,1256108,1289808,NA,1270070,1261336,NA,NA,1245243,NA,1300810,1310405,NA,NA,1325741,1235450,NA,NA,NA,7852,NA,7847,7716,NA,4626,4110,NA,NA,6070,NA,10015,9729,NA,NA,10430,9682,NA,NA,NA,686,NA,1230,1974,NA,2012,2089,NA,NA,1954,NA,1533,1666,NA,NA,2421,2847,NA,NA,NA,29661383,NA,30396875,30648761,NA,31113671,31743987,NA,NA,31244946,NA,31993356,32375347,NA,NA,35028561,33674843,NA,NA,NA,987.507224344436,NA,1113.14895258306,1203.69183926629,NA,1169.74713118292,1185.92030214638,NA,NA,1300.34891711287,NA,1409.53038778281,1472.05463416467,NA,NA,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,0.0336687229377164,0.0163354635367169,NA,0.00169167040367151,0.00103861655365034,NA,NA,0.000634191337358313,NA,0.00140387168091139,0.00310481785210469,NA,NA,0.00203294714947334,0.000516115658467254,"A"
45017,NA,NA,NA,22436,43874,51842,19396,25087,16808,25140,28680,11298,15006,18607,20617,21995,31747,23853,28470,29408,NA,NA,NA,443673,458080,510856,499655,489060,489897,538516,510252,431105,464532,459710,497693,514247,504172,485267,559099,550583,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,22312,15832,16938,15949,15407,6431,11728,10987,6703,34915,29126,34346,58984,75430,76427,122134,115462,NA,NA,NA,34746403,35862121,37092266,37998879,37793955,36755045,36638675,36927364,36591099,37447154,38425530,39041755,39983198,40723141,41657796,42075421,41536557,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
45065,NA,NA,NA,7485,8410,NA,NA,NA,NA,6011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176861,180000,NA,NA,NA,NA,163898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17739,22782,NA,NA,NA,NA,22866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6908527,7104219,NA,NA,NA,NA,7375036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,NA,NA,NA,NA,1185.92030214638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,NA,NA,NA,NA,0.00103861655365034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
46057,NA,NA,NA,46137,NA,NA,NA,48944,NA,NA,NA,NA,NA,85965,NA,NA,NA,NA,NA,NA,NA,NA,NA,166043,NA,NA,NA,173913,NA,NA,NA,NA,NA,229639,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,611,NA,NA,NA,NA,NA,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,3069514,NA,NA,NA,3538606,NA,NA,NA,NA,NA,4149075,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,NA,NA,NA,1227.04363453638,NA,NA,NA,NA,NA,1343.2795363846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,NA,NA,NA,0.00347956112524506,NA,NA,NA,NA,NA,0.000650597238381161,NA,NA,NA,NA,NA,NA,"A"
